label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23
G#,0.8944043,0.1672609,0.13809481,0.38786072,0.102762416,0.07584544,0.08289765,0.14422776,0.5734006,0.14711843,0.25913307,0.34278014,0.1754444,0.18407372,0.15649931,0.14379135,0.13076071,0.101450935,0.09870812,0.14195502,0.30256578,0.20014046,0.22306958,0.3293004
G#,0.358196,0.24618827,0.23380429,0.84715986,0.15590875,0.1328725,0.16738735,0.27144364,0.889852,0.27640948,0.32818308,0.26293802,0.20637193,0.22105907,0.21115392,0.2154154,0.15256873,0.13285612,0.15538007,0.2609781,0.13404347,0.25440204,0.22597922,0.23847376
G#,0.23346366,0.1521514,0.14913002,0.8773957,0.1006936,0.08635701,0.11466532,0.14628603,0.7304426,0.14699234,0.19016913,0.17149943,0.25730085,0.21091327,0.1898517,0.19691053,0.13232586,0.13497348,0.19922386,0.19456871,0.22998555,0.15792078,0.22538975,0.23816654
G#,0.26886183,0.14714614,0.13635382,0.8407862,0.08707495,0.070800275,0.091623604,0.11817855,0.6946747,0.15832731,0.20489061,0.2524321,0.29723993,0.18732671,0.19314657,0.282088,0.1048758,0.09874946,0.12286948,0.12437213,0.22259574,0.1953887,0.24376436,0.32557675
G#,0.49008328,0.2011877,0.15781169,0.56399703,0.13642707,0.09777771,0.11529157,0.20739082,0.8958809,0.18714099,0.31384623,0.27925184,0.34505215,0.25388998,0.21776323,0.12869446,0.18516046,0.14870837,0.16796039,0.23683308,0.19129066,0.27210107,0.20858642,0.30881065
G#,0.3979837,0.20734964,0.17400655,0.57206136,0.1433621,0.10974397,0.11298863,0.20004743,0.94234824,0.21790792,0.37573946,0.29273993,0.27937806,0.26292476,0.2370791,0.2708121,0.17133951,0.15894186,0.15288301,0.2047728,0.12140493,0.29954508,0.2525319,0.32198298
G#,0.49281803,0.19816282,0.15244114,0.42625204,0.11249255,0.10018295,0.11002616,0.18036062,0.89883745,0.19283411,0.40813908,0.3984609,0.291069,0.2185665,0.18059058,0.12127864,0.1081645,0.13614902,0.13443254,0.17226586,0.18863237,0.23548934,0.24990399,0.34597775
G#,0.3149135,0.30052167,0.2822041,0.5874425,0.14817591,0.15838702,0.18790781,0.27641982,0.9761827,0.4147856,0.33980083,0.33969247,0.21533449,0.18243271,0.18025693,0.18773635,0.09727174,0.14070907,0.1399322,0.17200302,0.09376143,0.25516745,0.1417128,0.24510606
G#,0.2186694,0.17449231,0.1595584,0.84332687,0.08793225,0.08235659,0.10678693,0.16878201,0.85592204,0.22514503,0.18574457,0.20062909,0.26496968,0.20823038,0.12140978,0.22002053,0.08729781,0.08998087,0.13741776,0.15975186,0.15942907,0.24462368,0.20900033,0.25181803
G#,0.23608163,0.16613482,0.18008144,0.9061848,0.09425954,0.09412236,0.14181654,0.1777666,0.62562656,0.20217404,0.2543825,0.21431571,0.24915507,0.20338532,0.1991064,0.21116403,0.11083693,0.12763506,0.2264852,0.2217497,0.15069248,0.26581952,0.25251767,0.2878484
G#,0.15465908,0.12260505,0.12614417,0.93923527,0.08624803,0.07516785,0.071108036,0.10571591,0.81137425,0.11665956,0.15124223,0.13502534,0.24738087,0.2272403,0.24431564,0.13517044,0.15361638,0.1835313,0.1450461,0.16795193,0.1733202,0.13580954,0.15031728,0.22793908
G#,0.39795598,0.20473856,0.14293168,0.8183007,0.120612405,0.076690085,0.08881689,0.15477662,0.8721691,0.15412393,0.25468963,0.24807346,0.3219435,0.29620194,0.22243193,0.20429048,0.13552633,0.13274895,0.15341146,0.1842104,0.15214889,0.19815081,0.19767366,0.27558628
G#,0.39449307,0.22212827,0.17523894,0.8353111,0.13373713,0.10474559,0.116660535,0.15901873,0.6916397,0.16139492,0.36304054,0.35781804,0.3582548,0.26318118,0.23051424,0.21314478,0.15403093,0.15111797,0.17183279,0.16101344,0.3096201,0.1764299,0.19588912,0.33770168
G#,0.36828732,0.1915894,0.19599828,0.8627476,0.09620216,0.093039535,0.12795472,0.1771098,0.7358348,0.1620349,0.34254774,0.34814855,0.3286616,0.24600434,0.2297848,0.20720749,0.10457502,0.12400098,0.18345575,0.20807599,0.2907103,0.21519561,0.21418111,0.3326109
G#,0.23838852,0.16882162,0.16373159,0.87601507,0.11008822,0.068705685,0.076843806,0.12710878,0.59454274,0.123761065,0.14822997,0.18072867,0.33514646,0.26608792,0.24686739,0.21540545,0.13088985,0.11421512,0.123872295,0.20083956,0.22335207,0.14091946,0.20957531,0.24725486
G#,0.2545704,0.19335729,0.14503714,0.826892,0.092132024,0.060412116,0.07955752,0.15562536,0.68653125,0.16898526,0.1832866,0.23289761,0.3243894,0.27524942,0.18104608,0.27622482,0.112162516,0.07990005,0.11154398,0.22231314,0.30286145,0.25861073,0.2370537,0.32154113
G#m,0.31198683,0.2565074,0.2430579,0.366323,0.1948046,0.16178623,0.18159805,0.24919887,0.9333373,0.33502087,0.3701354,0.41330764,0.2678408,0.23304167,0.20625672,0.13949966,0.17980362,0.13815488,0.14771494,0.21150997,0.15305519,0.29762298,0.30959475,0.2542577
G#m,0.20632617,0.1788466,0.1506465,0.7735291,0.124464616,0.10573207,0.14039825,0.19627032,0.9178287,0.1885228,0.24319221,0.2649725,0.27075157,0.22185326,0.15598962,0.23062332,0.13458697,0.1490076,0.18015473,0.2387916,0.13532971,0.22871442,0.19961894,0.25336817
G#m,0.18178575,0.16516992,0.16122226,0.72433394,0.111498505,0.10802265,0.13571854,0.21102454,0.93239516,0.20335124,0.22753775,0.28204858,0.2087295,0.18463574,0.18712589,0.22398801,0.13292551,0.14520125,0.17002778,0.27292466,0.1295416,0.22869214,0.1883128,0.29350656
G#m,0.21887907,0.18145724,0.16905466,0.7379166,0.11653971,0.09466253,0.109268226,0.1765829,0.8913195,0.20261778,0.29679206,0.34490836,0.23705325,0.21407087,0.20326142,0.24299559,0.0818559,0.10298668,0.123550646,0.17745677,0.17191516,0.23646873,0.26582235,0.24067475
G#m,0.1544371,0.121057525,0.10578276,0.8512996,0.10832146,0.0804596,0.094592296,0.1396413,0.90056604,0.14290333,0.20377916,0.25106254,0.25448447,0.18048187,0.14878276,0.20261471,0.14741923,0.13586658,0.16265175,0.23394233,0.13825196,0.20836335,0.24747263,0.27931684
G#m,0.21863298,0.21257935,0.18356968,0.7706247,0.12462218,0.123688385,0.15130505,0.24701262,0.947834,0.26160297,0.27830368,0.24404094,0.2244742,0.24709886,0.19552167,0.20648292,0.11247561,0.14934054,0.18577582,0.29549968,0.094736286,0.30675295,0.26967245,0.237516
G#m,0.2187826,0.18483065,0.18964384,0.8644494,0.11390581,0.08921874,0.12380759,0.18513387,0.93180996,0.20757377,0.27510235,0.29064614,0.20766294,0.20360976,0.20604058,0.222916,0.090276234,0.08800664,0.124638565,0.17452332,0.12604703,0.20444131,0.25583294,0.25059068
G#m,0.23554134,0.17964397,0.15957274,0.6780408,0.120027386,0.09064699,0.13270268,0.18708387,0.83969235,0.22665909,0.46005362,0.6311337,0.22196431,0.22184035,0.19728605,0.2369084,0.123038545,0.107132435,0.11566853,0.2389201,0.21332023,0.3189644,0.26619855,0.2790155
G#m,0.3366147,0.19655603,0.16346042,0.52892774,0.34408656,0.1042797,0.113511585,0.14984037,0.8297334,0.41460598,0.37185156,0.66492975,0.22362839,0.20686123,0.19131927,0.23463997,0.14041896,0.13151065,0.10285608,0.14815867,0.21413605,0.21875611,0.19154638,0.2850078
G#m,0.19972564,0.15836862,0.13153695,0.6615622,0.1115609,0.0871771,0.123642355,0.16931468,0.835178,0.16110113,0.31551483,0.68853015,0.21300137,0.22300687,0.1768381,0.26490614,0.115572274,0.12954614,0.16448143,0.24881668,0.2046144,0.21818185,0.20485435,0.28331596
G#m,0.28857484,0.30401623,0.2649219,0.8017904,0.19385198,0.15324925,0.22908394,0.31074566,0.6579017,0.35631058,0.44221595,0.7041258,0.2050806,0.2256974,0.17327899,0.25116986,0.10955839,0.12923472,0.16888212,0.24821657,0.23751846,0.25968304,0.32944354,0.19770353
G#m,0.24218735,0.21795578,0.19799832,0.47076538,0.16118614,0.12776539,0.15684178,0.22580425,0.97010016,0.29206872,0.34214798,0.26567656,0.21470928,0.17820139,0.16985953,0.13241757,0.1485631,0.121382475,0.1487967,0.19381699,0.121866316,0.25313872,0.28303838,0.267017
G#m,0.3289272,0.29063344,0.28253928,0.8148268,0.20277539,0.16006292,0.20701423,0.27989563,0.737975,0.3524716,0.48929963,0.78638864,0.23390242,0.20989566,0.19376543,0.22760725,0.11409248,0.11074893,0.13603786,0.19596387,0.22522938,0.24840508,0.3178891,0.18002293
G#m,0.29168245,0.27761137,0.24584866,0.88606423,0.21641135,0.14984228,0.21784501,0.26177868,0.6928132,0.33836383,0.36854795,0.49215233,0.2735581,0.24622712,0.19035266,0.19154182,0.1408451,0.18141754,0.18366778,0.2504627,0.23213354,0.26839754,0.28202346,0.21783584
G#m,0.21939655,0.17529076,0.17852476,0.8943479,0.17784077,0.10467498,0.14047062,0.17180206,0.6193913,0.19338186,0.33318964,0.559807,0.23940668,0.20112209,0.18342616,0.18469836,0.09883678,0.1255283,0.13355027,0.16882104,0.25515383,0.19754745,0.25304773,0.22442149
G#m,0.23060642,0.1752651,0.18676089,0.633644,0.14008161,0.08843086,0.16126552,0.13639206,0.4713075,0.16025808,0.30068856,0.9313883,0.24546961,0.22030583,0.2020553,0.24780025,0.15463616,0.13932435,0.17398736,0.17806984,0.16478948,0.19925073,0.24299368,0.14598013
G#m,0.23964545,0.19374895,0.20642957,0.6428863,0.12263592,0.08721288,0.13337693,0.15056358,0.5376473,0.18158327,0.3277168,0.91526926,0.20891118,0.20137031,0.22332314,0.27651954,0.08871203,0.10189173,0.1234254,0.17887093,0.22551845,0.19138595,0.23414074,0.15898558
G#m,0.28094324,0.22294006,0.17522588,0.6519764,0.13939184,0.09279415,0.13539717,0.15656112,0.4545989,0.19319522,0.375474,0.8411596,0.24172637,0.23713134,0.18272473,0.31196135,0.09483276,0.09813278,0.12689023,0.16477393,0.18507135,0.22376983,0.2580701,0.21038485
G#m,0.25472543,0.2201608,0.21472834,0.43109608,0.23701765,0.11255421,0.14224707,0.14732762,0.9407818,0.3601026,0.22645448,0.27329373,0.25358677,0.25438923,0.2591893,0.12026087,0.12048939,0.14014407,0.18823554,0.14993723,0.16036697,0.2378202,0.18978451,0.27174005
G#m,0.2085615,0.17575692,0.14647166,0.42571342,0.22084056,0.07896723,0.08930099,0.1297714,0.9679551,0.31733593,0.1934843,0.25281006,0.24351405,0.22077428,0.1754407,0.103841685,0.08872656,0.10442886,0.114571385,0.1754956,0.11375518,0.20548402,0.213008,0.27366745
G#m,0.23252483,0.17459497,0.17106557,0.58031875,0.14553054,0.11039391,0.13701373,0.18343379,0.9767493,0.24112196,0.21597274,0.40310276,0.2528205,0.18258144,0.18050368,0.16053987,0.1338374,0.13797846,0.16166227,0.20535143,0.100815296,0.25961122,0.20474426,0.22456245
G#m,0.21040067,0.18826815,0.15203479,0.2718016,0.10852614,0.0818739,0.09702229,0.14832738,0.9184446,0.22675769,0.21377958,0.24798286,0.3280138,0.31146818,0.240492,0.10642553,0.1400682,0.12891647,0.1495888,0.19378486,0.17186846,0.270396,0.2948768,0.31677425
G#m,0.20589766,0.13437028,0.13986836,0.5069589,0.11899711,0.08161143,0.122362055,0.15303753,0.8872895,0.16251191,0.27129447,0.54041517,0.18960428,0.1434322,0.16175422,0.22062899,0.121465676,0.09810835,0.12617217,0.1583149,0.22254536,0.18570568,0.19478337,0.34458447
G#m,0.28543875,0.1479359,0.12304252,0.39337465,0.21319422,0.08436491,0.13305697,0.15106139,0.8529539,0.2606431,0.24144709,0.6193877,0.26843044,0.22030741,0.20151997,0.16391595,0.16430865,0.1410227,0.20134684,0.18589944,0.23655847,0.19333154,0.23146209,0.34717426
G#m,0.22237392,0.18214089,0.15622866,0.3578593,0.1134061,0.11614742,0.16089076,0.20137675,0.90746623,0.22944447,0.29659683,0.54557174,0.24817723,0.2522028,0.21412374,0.10683306,0.11837226,0.1549215,0.18820283,0.24308574,0.16162303,0.30572817,0.2870671,0.35952017
Gm,0.19949488,0.13792977,0.23732606,0.10235914,0.06949983,0.07535562,0.08933674,0.95733416,0.16514064,0.17018816,0.3248561,0.20336132,0.28104752,0.17109616,0.17597677,0.10542486,0.08854899,0.09537847,0.10858573,0.14796273,0.20473167,0.21493368,0.26958308,0.27118167
Gm,0.15024908,0.16136722,0.71687734,0.14983414,0.11286447,0.09960962,0.10565838,0.90777236,0.17210697,0.18951328,0.3604152,0.18888323,0.21152097,0.19888291,0.17080624,0.16024485,0.17121518,0.13750057,0.11708693,0.19736758,0.22604707,0.24157818,0.23499301,0.23521326
Gm,0.16540602,0.12399211,0.8930913,0.07727675,0.06410188,0.07597396,0.08889032,0.7103595,0.13021788,0.17377967,0.40613094,0.19928299,0.25989002,0.16535573,0.23880705,0.105437145,0.09640184,0.105750434,0.09403636,0.15343766,0.1929771,0.2607036,0.30997968,0.2814087
Gm,0.13952243,0.104918346,0.33297443,0.092371516,0.072899595,0.07414914,0.07712239,0.8906103,0.11941891,0.17096153,0.47185302,0.2053208,0.21327455,0.12920979,0.14129919,0.117431834,0.09714766,0.07578645,0.08048866,0.22209887,0.14490372,0.22116792,0.30913764,0.26057506
Gm,0.13743314,0.12138212,0.9206798,0.091805235,0.07410804,0.07791983,0.09756642,0.858111,0.12306441,0.1282543,0.3320441,0.17548637,0.23036502,0.18141755,0.1367972,0.15002851,0.13047482,0.10236749,0.09563021,0.1906169,0.19030832,0.2007892,0.31055918,0.27544785
Gm,0.12645617,0.114297,0.96090716,0.08693194,0.073507465,0.08236246,0.08638204,0.694884,0.12447341,0.12009196,0.3176273,0.16217045,0.23105226,0.20075071,0.1172241,0.14065035,0.14686973,0.16962133,0.15300398,0.1041606,0.24124347,0.20530008,0.2533978,0.2687165
Gm,0.15896589,0.14653397,0.9090691,0.08600198,0.060398772,0.06348646,0.07361465,0.75947267,0.12925129,0.154457,0.46143624,0.1586953,0.22266482,0.19483885,0.18256241,0.11402009,0.08469303,0.08495363,0.09068804,0.18271203,0.17828715,0.24319386,0.34644756,0.22865923
Gm,0.19572681,0.15884887,0.89745396,0.116256185,0.0772798,0.097084925,0.10303437,0.63806236,0.11495092,0.15171462,0.7224355,0.28844282,0.25562933,0.21777995,0.15770584,0.17081958,0.11897047,0.12743475,0.12195875,0.21399596,0.1669763,0.16299704,0.23203693,0.27799755
Gm,0.18659513,0.15129621,0.928383,0.111712925,0.08035273,0.1034966,0.12862623,0.61815065,0.12836976,0.1777772,0.74312884,0.3128669,0.22665466,0.20716304,0.13977909,0.15504278,0.1398804,0.13914712,0.15158388,0.17485347,0.20338498,0.23990859,0.229843,0.2986554
Gm,0.14524296,0.15752578,0.8199804,0.09921378,0.06033171,0.09127513,0.14019457,0.82359636,0.13550751,0.13188273,0.53406,0.2741026,0.1869501,0.22278665,0.21685387,0.12681955,0.08202575,0.10333189,0.14994158,0.19744572,0.20472024,0.16539869,0.2713581,0.26869744
Gm,0.34191763,0.30331427,0.4623667,0.2128643,0.19175814,0.20936479,0.21802212,0.79666907,0.35023063,0.40615475,0.9401225,0.30827117,0.25568542,0.21469592,0.1532902,0.16568875,0.15567447,0.15665369,0.20589438,0.27449784,0.24888456,0.26631153,0.09097949,0.23424155
Gm,0.21481064,0.21471752,0.2812771,0.15215136,0.102196746,0.10786088,0.1189431,0.89851946,0.22904575,0.20025337,0.32561946,0.24242048,0.3032867,0.32494363,0.25436687,0.21356563,0.14999653,0.15485905,0.15342888,0.20203143,0.32752484,0.25626174,0.3609435,0.3088096
Gm,0.25948268,0.24432805,0.34222776,0.15135953,0.12417218,0.11818671,0.14218445,0.5292284,0.25287026,0.24149232,0.9935943,0.25581446,0.21499327,0.19793557,0.12516853,0.12091943,0.09249809,0.07385368,0.11562983,0.18085589,0.15943417,0.1524605,0.04518015,0.19504115
Gm,0.24710391,0.2076754,0.52584016,0.13014461,0.08390577,0.11900882,0.1095135,0.36532003,0.14661665,0.20179859,0.9832421,0.2975125,0.26451197,0.22334695,0.16618782,0.12549901,0.09969667,0.0822112,0.10939475,0.13177305,0.1873767,0.20965302,0.06526824,0.2831948
Gm,0.19482881,0.17300269,0.30895162,0.12533385,0.10308584,0.10900421,0.111978255,0.40326458,0.17134789,0.21828552,0.9938849,0.20145784,0.21094343,0.18421295,0.16520044,0.1405832,0.13012178,0.09859109,0.102419466,0.08984381,0.16320273,0.2219448,0.036900263,0.20536098
Gm,0.21026364,0.21465291,0.35112873,0.12951566,0.103307076,0.10372236,0.103932284,0.32189304,0.21971513,0.2079017,0.9854904,0.23862751,0.22648975,0.2165079,0.12325427,0.114725724,0.09958757,0.073734865,0.068045475,0.14398776,0.19658396,0.15488024,0.08899442,0.21098448
Gm,0.28596002,0.20672178,0.6087895,0.15164226,0.10388094,0.12339591,0.127441,0.3149691,0.1813389,0.21715322,0.92147166,0.33074564,0.3233846,0.22754551,0.25304127,0.14916484,0.12305684,0.13811727,0.13473016,0.17386557,0.23403816,0.19696851,0.13279517,0.32096744
Gm,0.20597188,0.16350853,0.4077994,0.111140616,0.09469909,0.12400033,0.10222066,0.36456573,0.12640117,0.18802547,0.99172026,0.310032,0.19863394,0.17410383,0.13884214,0.11206171,0.11430593,0.09745182,0.10356307,0.10960699,0.13485198,0.14852437,0.045741018,0.29109827
Gm,0.09342649,0.08447921,0.200241,0.096925676,0.082000874,0.072998814,0.0953457,0.9760158,0.10843625,0.120200254,0.2246516,0.13225321,0.09033126,0.0855123,0.13985352,0.13397254,0.11814934,0.13041396,0.13804674,0.09903769,0.09291871,0.099694066,0.25750875,0.15776499
Gm,0.17312671,0.16113617,0.27507794,0.1029599,0.078993306,0.07647261,0.090409376,0.8558572,0.14122479,0.16789103,0.27856538,0.16701892,0.258566,0.22464705,0.23899195,0.13232175,0.10023038,0.103922896,0.1115367,0.26895502,0.18598147,0.22996788,0.39150843,0.24232073
Gm,0.14182192,0.14818126,0.30187953,0.10911066,0.085624956,0.086337656,0.103239626,0.96978605,0.1513274,0.15265098,0.28192535,0.16228098,0.17509115,0.1714035,0.2159636,0.116434306,0.09696932,0.110945866,0.12666066,0.10196016,0.16785216,0.17025356,0.29601613,0.20239238
Gm,0.15213533,0.16958986,0.24130885,0.11842902,0.08047077,0.08739564,0.096304394,0.91711825,0.15788391,0.14241806,0.28738052,0.1745716,0.2478692,0.2810081,0.26679057,0.1762894,0.12596175,0.13513066,0.13817178,0.18881582,0.24733871,0.19892986,0.340843,0.26022202
Gm,0.2874754,0.24154794,0.5768744,0.19314873,0.15308762,0.122023314,0.14393002,0.82970893,0.2048024,0.25460306,0.5511649,0.39917812,0.27260226,0.2592401,0.25127906,0.21949728,0.18338934,0.1391281,0.13673128,0.2380866,0.23127148,0.28771466,0.352875,0.31472737
Gm,0.26785585,0.2302892,0.58101904,0.17493413,0.17630114,0.12613322,0.1731596,0.9212344,0.21982644,0.27579483,0.39594433,0.30912405,0.2992319,0.26115936,0.23824027,0.16901655,0.15650325,0.15714572,0.18134618,0.13760416,0.27862725,0.29782984,0.32566184,0.2709998
Gm,0.19003509,0.14621523,0.32790413,0.12255031,0.09604908,0.1023093,0.14052951,0.8232721,0.15102632,0.17722076,0.5268636,0.38553083,0.21508352,0.20479856,0.19357148,0.14059652,0.1456986,0.13884422,0.1616381,0.2504578,0.18200433,0.23073258,0.3828716,0.32137936
Noise,0.52289546,0.5249787,0.55240387,0.5897027,0.56502277,0.53188914,0.46130338,0.42925215,0.42743397,0.39004284,0.4719205,0.51311535,0.2727561,0.25874287,0.25641787,0.27648753,0.27395192,0.277061,0.2557986,0.26083246,0.26313898,0.23644914,0.25215444,0.2692334
Noise,0.7559948,0.7575001,0.7396176,0.5481713,0.4360993,0.3547876,0.36312285,0.45525333,0.5946078,0.6298632,0.5858435,0.7918728,0.18303324,0.20948246,0.22121203,0.18374129,0.15591064,0.13267775,0.12694262,0.15993723,0.2052789,0.2075572,0.15926097,0.20581988
Noise,0.5427959,0.63301975,0.6227937,0.60813564,0.7619896,0.6208339,0.70588684,0.64682794,0.6234828,0.82448804,0.6203841,0.58835685,0.15938601,0.19629993,0.21049315,0.15776716,0.1687921,0.15550706,0.19165535,0.18617016,0.18402095,0.18798736,0.16999939,0.17509572
